frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
652,21.7333,18,564.6,0.0,664.51,159.2,0.4006,590.15,31.05,0.8836,593.57,24.88,0.9246,585.46,26.24,0.6391,605.46,21.64,0.8478,582.64,25.02,0.1646,629.36,44.76,0.978,578.79,47.65,0.8821,639.34,87.04,0.9406,571.4,88.24,0.4364,613.34,106.36,0.8539,581.06,98.92,0.396,633.53,124.42,0.8983,599.67,125.35,0.775,631.66,170.48,0.4691,591.82,170.97,0.2306,635.16,212.02,0.1297,600.84,211.5,0.0645
653,21.7667,38,445.01,393.25,687.36,888.57,0.8401,469.68,508.06,0.0711,466.65,493.33,0.128,484.02,487.68,0.0034,485.35,498.87,0.989,554.29,481.53,0.2414,544.61,618.23,0.9983,585.98,550.32,0.9824,579.22,780.29,0.9519,604.16,638.56,0.5977,549.23,870.96,0.5187,555.13,753.71,0.1665,567.06,810.38,0.9391,595.83,777.68,0.8735,600.07,835.49,0.2082,593.47,788.9,0.1329,581.57,890.0,0.0257,595.08,861.11,0.0201
653,21.7667,35,504.62,256.3,617.34,491.73,0.5505,525.06,302.43,0.2203,525.28,298.68,0.3117,537.27,293.6,0.0361,536.67,312.24,0.9359,582.25,298.28,0.2891,548.5,367.63,0.9797,587.95,330.26,0.9307,557.49,431.61,0.8282,561.83,350.05,0.4806,535.7,445.2,0.5081,517.93,336.19,0.2711,566.76,457.8,0.8772,598.44,438.1,0.8151,535.62,501.46,0.3994,565.41,471.57,0.2969,536.78,544.53,0.1123,579.23,503.65,0.0916
653,21.7667,43,481.6,45.63,581.26,197.3,0.4244,529.98,81.61,0.7898,533.86,75.47,0.8454,530.89,76.33,0.276,552.07,74.68,0.8692,545.38,77.31,0.0595,557.82,99.05,0.9366,547.68,98.98,0.8607,526.91,128.44,0.8338,513.9,125.61,0.4587,497.39,133.7,0.7326,499.43,134.73,0.4383,549.46,177.88,0.7095,541.6,175.88,0.6087,517.59,209.1,0.1819,512.7,207.75,0.1009,507.66,230.18,0.0382,503.71,228.92,0.0249
653,21.7667,36,532.39,161.25,627.11,300.95,0.4114,535.63,206.0,0.9258,543.53,201.33,0.9522,538.45,198.84,0.4473,568.5,209.28,0.9445,562.79,202.99,0.0473,586.44,251.81,0.908,571.86,238.97,0.8192,581.86,307.85,0.4954,553.72,287.62,0.1834,559.57,304.22,0.3322,515.07,301.28,0.1433,596.61,333.07,0.1677,587.09,325.05,0.1329,566.17,312.45,0.0423,565.27,304.62,0.0251,582.68,337.98,0.0277,579.89,325.53,0.0193
653,21.7667,18,564.72,0.0,664.84,160.59,0.4006,590.15,31.05,0.8836,593.57,24.88,0.9246,585.46,26.24,0.6391,605.46,21.64,0.8478,582.64,25.02,0.1646,629.36,44.76,0.978,578.79,47.65,0.8821,639.34,87.04,0.9406,571.4,88.24,0.4364,613.34,106.36,0.8539,581.06,98.92,0.396,633.53,124.42,0.8983,599.67,125.35,0.775,631.66,170.48,0.4691,591.82,170.97,0.2306,635.16,212.02,0.1297,600.84,211.5,0.0645
654,21.8,38,445.11,393.22,687.33,888.59,0.8401,469.68,508.06,0.0711,466.65,493.33,0.128,484.02,487.68,0.0034,485.35,498.87,0.989,554.29,481.53,0.2414,544.61,618.23,0.9983,585.98,550.32,0.9824,579.22,780.29,0.9519,604.16,638.56,0.5977,549.23,870.96,0.5187,555.13,753.71,0.1665,567.06,810.38,0.9391,595.83,777.68,0.8735,600.07,835.49,0.2082,593.47,788.9,0.1329,581.57,890.0,0.0257,595.08,861.11,0.0201
654,21.8,35,504.46,256.36,617.43,491.79,0.5505,525.06,302.43,0.2203,525.28,298.68,0.3117,537.27,293.6,0.0361,536.67,312.24,0.9359,582.25,298.28,0.2891,548.5,367.63,0.9797,587.95,330.26,0.9307,557.49,431.61,0.8282,561.83,350.05,0.4806,535.7,445.2,0.5081,517.93,336.19,0.2711,566.76,457.8,0.8772,598.44,438.1,0.8151,535.62,501.46,0.3994,565.41,471.57,0.2969,536.78,544.53,0.1123,579.23,503.65,0.0916
654,21.8,43,481.72,45.58,581.25,198.53,0.4244,529.98,81.61,0.7898,533.86,75.47,0.8454,530.89,76.33,0.276,552.07,74.68,0.8692,545.38,77.31,0.0595,557.82,99.05,0.9366,547.68,98.98,0.8607,526.91,128.44,0.8338,513.9,125.61,0.4587,497.39,133.7,0.7326,499.43,134.73,0.4383,549.46,177.88,0.7095,541.6,175.88,0.6087,517.59,209.1,0.1819,512.7,207.75,0.1009,507.66,230.18,0.0382,503.71,228.92,0.0249
654,21.8,36,531.29,161.27,628.07,300.82,0.4114,535.63,206.0,0.9258,543.53,201.33,0.9522,538.45,198.84,0.4473,568.5,209.28,0.9445,562.79,202.99,0.0473,586.44,251.81,0.908,571.86,238.97,0.8192,581.86,307.85,0.4954,553.72,287.62,0.1834,559.57,304.22,0.3322,515.07,301.28,0.1433,596.61,333.07,0.1677,587.09,325.05,0.1329,566.17,312.45,0.0423,565.27,304.62,0.0251,582.68,337.98,0.0277,579.89,325.53,0.0193
654,21.8,18,564.95,0.0,664.76,161.02,0.4006,590.15,31.05,0.8836,593.57,24.88,0.9246,585.46,26.24,0.6391,605.46,21.64,0.8478,582.64,25.02,0.1646,629.36,44.76,0.978,578.79,47.65,0.8821,639.34,87.04,0.9406,571.4,88.24,0.4364,613.34,106.36,0.8539,581.06,98.92,0.396,633.53,124.42,0.8983,599.67,125.35,0.775,631.66,170.48,0.4691,591.82,170.97,0.2306,635.16,212.02,0.1297,600.84,211.5,0.0645
655,21.8333,38,445.19,393.23,687.26,888.6,0.8401,469.68,508.06,0.0711,466.65,493.33,0.128,484.02,487.68,0.0034,485.35,498.87,0.989,554.29,481.53,0.2414,544.61,618.23,0.9983,585.98,550.32,0.9824,579.22,780.29,0.9519,604.16,638.56,0.5977,549.23,870.96,0.5187,555.13,753.71,0.1665,567.06,810.38,0.9391,595.83,777.68,0.8735,600.07,835.49,0.2082,593.47,788.9,0.1329,581.57,890.0,0.0257,595.08,861.11,0.0201
655,21.8333,35,504.36,256.38,617.55,491.82,0.5505,525.06,302.43,0.2203,525.28,298.68,0.3117,537.27,293.6,0.0361,536.67,312.24,0.9359,582.25,298.28,0.2891,548.5,367.63,0.9797,587.95,330.26,0.9307,557.49,431.61,0.8282,561.83,350.05,0.4806,535.7,445.2,0.5081,517.93,336.19,0.2711,566.76,457.8,0.8772,598.44,438.1,0.8151,535.62,501.46,0.3994,565.41,471.57,0.2969,536.78,544.53,0.1123,579.23,503.65,0.0916
655,21.8333,43,482.05,45.55,580.97,198.91,0.4244,529.98,81.61,0.7898,533.86,75.47,0.8454,530.89,76.33,0.276,552.07,74.68,0.8692,545.38,77.31,0.0595,557.82,99.05,0.9366,547.68,98.98,0.8607,526.91,128.44,0.8338,513.9,125.61,0.4587,497.39,133.7,0.7326,499.43,134.73,0.4383,549.46,177.88,0.7095,541.6,175.88,0.6087,517.59,209.1,0.1819,512.7,207.75,0.1009,507.66,230.18,0.0382,503.71,228.92,0.0249
655,21.8333,36,530.37,161.25,629.02,300.82,0.4114,535.63,206.0,0.9258,543.53,201.33,0.9522,538.45,198.84,0.4473,568.5,209.28,0.9445,562.79,202.99,0.0473,586.44,251.81,0.908,571.86,238.97,0.8192,581.86,307.85,0.4954,553.72,287.62,0.1834,559.57,304.22,0.3322,515.07,301.28,0.1433,596.61,333.07,0.1677,587.09,325.05,0.1329,566.17,312.45,0.0423,565.27,304.62,0.0251,582.68,337.98,0.0277,579.89,325.53,0.0193
655,21.8333,18,565.21,0.0,664.55,161.08,0.4006,590.15,31.05,0.8836,593.57,24.88,0.9246,585.46,26.24,0.6391,605.46,21.64,0.8478,582.64,25.02,0.1646,629.36,44.76,0.978,578.79,47.65,0.8821,639.34,87.04,0.9406,571.4,88.24,0.4364,613.34,106.36,0.8539,581.06,98.92,0.396,633.53,124.42,0.8983,599.67,125.35,0.775,631.66,170.48,0.4691,591.82,170.97,0.2306,635.16,212.02,0.1297,600.84,211.5,0.0645
656,21.8667,38,500.18,311.68,764.99,875.78,0.8353,595.23,345.7,0.1896,598.17,334.82,0.4475,604.26,331.67,0.0143,618.17,347.32,0.9874,657.92,336.34,0.1573,640.42,437.68,0.9971,676.13,398.44,0.9245,648.98,570.2,0.9447,661.32,470.8,0.1933,621.73,560.82,0.6093,597.75,465.16,0.073,669.35,617.57,0.9961,697.87,601.34,0.9828,680.54,737.31,0.991,705.65,709.62,0.9676,689.91,837.82,0.9521,722.2,805.0,0.9041
656,21.8667,35,505.96,255.59,618.32,489.47,0.5955,523.03,301.33,0.2931,523.71,297.52,0.4275,534.85,292.83,0.0454,536.87,309.32,0.938,578.79,295.92,0.2216,545.43,360.22,0.9802,587.82,325.97,0.898,552.07,421.72,0.8638,568.77,346.37,0.3909,533.55,429.28,0.5959,525.16,329.5,0.2461,570.21,448.38,0.8781,603.16,431.1,0.7741,544.3,490.26,0.4566,575.88,463.24,0.2932,550.96,533.71,0.1427,593.88,494.84,0.1014
656,21.8667,43,483.92,45.93,577.46,190.68,0.4362,530.57,82.53,0.8195,534.14,77.08,0.8673,531.23,77.62,0.2975,550.59,75.92,0.8915,544.68,77.77,0.0604,558.28,96.73,0.9532,549.67,95.01,0.8889,531.22,127.27,0.8678,520.99,120.86,0.492,498.5,136.45,0.7782,499.75,133.52,0.4738,552.2,163.55,0.7824,545.55,160.53,0.6866,517.37,186.33,0.3331,513.45,183.75,0.191,509.56,212.33,0.0985,507.43,208.87,0.0623
656,21.8667,18,565.23,0.05,662.2,158.1,0.4829,589.54,30.41,0.8621,592.92,24.44,0.9027,585.23,25.73,0.6144,604.26,22.4,0.8197,582.69,25.47,0.1742,627.06,46.3,0.9763,579.16,48.8,0.8896,640.59,86.92,0.9374,573.26,87.46,0.4946,620.31,109.9,0.8473,582.51,101.57,0.4348,629.55,120.62,0.8916,597.63,121.21,0.7779,626.59,156.04,0.4847,587.86,156.32,0.2609,630.24,195.62,0.1508,596.73,195.06,0.0809
657,21.9,38,523.57,282.08,789.84,871.12,0.8354,595.18,345.71,0.1886,598.11,334.83,0.4458,604.22,331.67,0.0142,618.11,347.31,0.9874,657.93,336.34,0.1574,640.41,437.67,0.9971,676.16,398.46,0.9247,648.97,570.18,0.9447,661.35,470.89,0.1936,621.7,560.73,0.609,597.7,465.19,0.073,669.35,617.58,0.9962,697.89,601.36,0.9828,680.53,737.31,0.991,705.64,709.65,0.9676,689.92,837.8,0.9521,722.2,805.0,0.904
657,21.9,35,506.6,255.29,618.62,488.61,0.5959,523.05,301.35,0.2922,523.73,297.54,0.4264,534.86,292.84,0.0453,536.86,309.33,0.9379,578.8,295.93,0.2219,545.49,360.27,0.9802,587.76,326.03,0.898,552.14,421.81,0.8633,568.62,346.48,0.3905,533.59,429.38,0.5946,525.03,329.64,0.2455,570.22,448.48,0.8777,603.1,431.2,0.7736,544.29,490.42,0.4551,575.79,463.4,0.2921,550.93,533.9,0.1419,593.78,495.05,0.1008
657,21.9,43,484.64,46.07,576.11,187.4,0.4368,530.57,82.54,0.8193,534.14,77.08,0.8672,531.23,77.62,0.2974,550.6,75.91,0.8914,544.68,77.77,0.0604,558.28,96.73,0.9532,549.65,95.02,0.8888,531.22,127.27,0.8678,520.96,120.87,0.4919,498.51,136.45,0.7781,499.75,133.53,0.4737,552.2,163.58,0.7824,545.54,160.57,0.6866,517.39,186.42,0.3329,513.45,183.84,0.1908,509.57,212.43,0.0983,507.42,208.97,0.0622
657,21.9,18,565.38,0.08,661.12,156.8,0.4832,589.54,30.41,0.8621,592.92,24.44,0.9027,585.23,25.73,0.6145,604.26,22.39,0.8198,582.69,25.47,0.1743,627.06,46.29,0.9763,579.15,48.8,0.8896,640.59,86.93,0.9374,573.26,87.48,0.4943,620.29,109.91,0.8473,582.53,101.61,0.4345,629.55,120.65,0.8916,597.63,121.24,0.7778,626.6,156.13,0.4844,587.87,156.41,0.2607,630.24,195.74,0.1506,596.74,195.18,0.0808
658,21.9333,38,535.64,270.32,796.95,869.26,0.8354,595.18,345.71,0.1886,598.11,334.83,0.4458,604.22,331.67,0.0142,618.11,347.31,0.9874,657.93,336.34,0.1574,640.41,437.67,0.9971,676.16,398.46,0.9247,648.97,570.18,0.9447,661.35,470.89,0.1936,621.7,560.73,0.609,597.7,465.19,0.073,669.35,617.58,0.9962,697.89,601.36,0.9828,680.53,737.31,0.991,705.64,709.65,0.9676,689.92,837.8,0.9521,722.2,805.0,0.904
658,21.9333,35,506.87,255.17,618.72,488.31,0.5959,523.05,301.35,0.2922,523.73,297.54,0.4264,534.86,292.84,0.0453,536.86,309.33,0.9379,578.8,295.93,0.2219,545.49,360.27,0.9802,587.76,326.03,0.898,552.14,421.81,0.8633,568.62,346.48,0.3905,533.59,429.38,0.5946,525.03,329.64,0.2455,570.22,448.48,0.8777,603.1,431.2,0.7736,544.29,490.42,0.4551,575.79,463.4,0.2921,550.93,533.9,0.1419,593.78,495.05,0.1008
658,21.9333,43,484.87,46.11,575.64,186.16,0.4368,530.57,82.54,0.8193,534.14,77.08,0.8672,531.23,77.62,0.2974,550.6,75.91,0.8914,544.68,77.77,0.0604,558.28,96.73,0.9532,549.65,95.02,0.8888,531.22,127.27,0.8678,520.96,120.87,0.4919,498.51,136.45,0.7781,499.75,133.53,0.4737,552.2,163.58,0.7824,545.54,160.57,0.6866,517.39,186.42,0.3329,513.45,183.84,0.1908,509.57,212.43,0.0983,507.42,208.97,0.0622
658,21.9333,18,565.57,0.1,660.57,156.23,0.4832,589.54,30.41,0.8621,592.92,24.44,0.9027,585.23,25.73,0.6145,604.26,22.39,0.8198,582.69,25.47,0.1743,627.06,46.29,0.9763,579.15,48.8,0.8896,640.59,86.93,0.9374,573.26,87.48,0.4943,620.29,109.91,0.8473,582.53,101.61,0.4345,629.55,120.65,0.8916,597.63,121.24,0.7778,626.6,156.13,0.4844,587.87,156.41,0.2607,630.24,195.74,0.1506,596.74,195.18,0.0808
659,21.9667,38,542.61,266.09,796.89,868.59,0.8354,595.18,345.71,0.1886,598.11,334.83,0.4458,604.22,331.67,0.0142,618.11,347.31,0.9874,657.93,336.34,0.1574,640.41,437.67,0.9971,676.16,398.46,0.9247,648.97,570.18,0.9447,661.35,470.89,0.1936,621.7,560.73,0.609,597.7,465.19,0.073,669.35,617.58,0.9962,697.89,601.36,0.9828,680.53,737.31,0.991,705.64,709.65,0.9676,689.92,837.8,0.9521,722.2,805.0,0.904
659,21.9667,35,507.0,255.14,618.76,488.21,0.5959,523.05,301.35,0.2922,523.73,297.54,0.4264,534.86,292.84,0.0453,536.86,309.33,0.9379,578.8,295.93,0.2219,545.49,360.27,0.9802,587.76,326.03,0.898,552.14,421.81,0.8633,568.62,346.48,0.3905,533.59,429.38,0.5946,525.03,329.64,0.2455,570.22,448.48,0.8777,603.1,431.2,0.7736,544.29,490.42,0.4551,575.79,463.4,0.2921,550.93,533.9,0.1419,593.78,495.05,0.1008
659,21.9667,43,484.94,46.13,575.5,185.68,0.4368,530.57,82.54,0.8193,534.14,77.08,0.8672,531.23,77.62,0.2974,550.6,75.91,0.8914,544.68,77.77,0.0604,558.28,96.73,0.9532,549.65,95.02,0.8888,531.22,127.27,0.8678,520.96,120.87,0.4919,498.51,136.45,0.7781,499.75,133.53,0.4737,552.2,163.58,0.7824,545.54,160.57,0.6866,517.39,186.42,0.3329,513.45,183.84,0.1908,509.57,212.43,0.0983,507.42,208.97,0.0622
659,21.9667,18,565.76,0.12,660.24,155.94,0.4832,589.54,30.41,0.8621,592.92,24.44,0.9027,585.23,25.73,0.6145,604.26,22.39,0.8198,582.69,25.47,0.1743,627.06,46.29,0.9763,579.15,48.8,0.8896,640.59,86.93,0.9374,573.26,87.48,0.4943,620.29,109.91,0.8473,582.53,101.61,0.4345,629.55,120.65,0.8916,597.63,121.24,0.7778,626.6,156.13,0.4844,587.87,156.41,0.2607,630.24,195.74,0.1506,596.74,195.18,0.0808
660,22.0,38,485.14,346.8,715.23,880.63,0.8585,462.83,519.01,0.3155,461.24,505.2,0.4304,475.66,500.17,0.0175,487.67,505.18,0.9875,543.5,488.88,0.1907,546.76,613.35,0.9972,588.16,551.14,0.9858,575.04,774.68,0.9449,596.75,647.15,0.7517,538.76,859.83,0.6174,529.11,769.64,0.3422,581.78,817.25,0.9209,612.43,786.01,0.8835,594.19,870.29,0.1306,611.96,823.41,0.1072,574.51,890.0,0.0122,610.84,877.28,0.0121
660,22.0,35,503.5,254.24,619.12,495.28,0.5017,534.8,311.67,0.306,534.35,307.03,0.2675,542.09,303.5,0.0725,538.28,315.27,0.8321,571.94,306.56,0.3823,540.3,358.16,0.9752,576.61,339.97,0.9549,541.02,399.0,0.8774,542.76,355.93,0.7405,542.79,407.85,0.7018,523.34,336.93,0.5768,565.14,458.63,0.9234,592.61,451.28,0.9029,547.61,511.33,0.5025,580.81,499.17,0.4399,555.63,551.51,0.1265,589.78,529.78,0.1147
660,22.0,43,486.32,44.72,569.01,168.23,0.6753,530.63,81.49,0.8517,535.11,76.38,0.8836,530.53,76.54,0.3434,552.04,75.58,0.892,540.89,76.6,0.0557,561.59,96.72,0.9421,548.29,92.82,0.8883,535.79,134.26,0.8335,523.55,122.47,0.5176,495.22,134.83,0.7396,495.99,129.39,0.4853,551.01,161.32,0.6272,540.62,156.42,0.5339,511.74,174.72,0.1577,504.98,170.13,0.0901,504.0,189.03,0.0408,499.62,183.03,0.0273
660,22.0,18,568.92,1.43,654.32,141.55,0.4859,589.43,36.28,0.9475,594.08,29.83,0.9642,584.78,31.23,0.8034,607.67,24.95,0.9081,581.63,28.42,0.2538,628.59,44.33,0.9875,579.14,48.31,0.9315,643.66,84.22,0.9415,576.13,87.66,0.4776,624.55,106.31,0.8437,586.89,102.77,0.3968,629.38,115.64,0.859,595.91,116.7,0.7185,631.49,146.15,0.3249,589.4,147.08,0.1493,635.6,174.03,0.0849,596.85,174.2,0.0426
660,22.0,44,543.13,76.44,670.51,269.25,0.7058,563.25,125.05,0.7029,566.86,119.54,0.8135,564.31,119.4,0.1413,584.59,115.89,0.8927,580.78,115.71,0.023,614.29,137.08,0.967,587.51,133.06,0.8054,631.97,190.24,0.9405,590.47,177.23,0.3609,588.82,216.97,0.8531,571.58,201.61,0.3436,618.28,225.33,0.8924,598.75,220.88,0.7631,599.2,279.78,0.4384,573.95,275.34,0.192,610.15,311.14,0.1072,581.21,303.03,0.0489
661,22.0333,38,460.58,380.05,682.58,885.58,0.8584,462.82,519.01,0.3159,461.23,505.2,0.431,475.66,500.17,0.0176,487.67,505.18,0.9876,543.5,488.88,0.1905,546.79,613.4,0.9972,588.12,551.11,0.9858,575.0,774.59,0.9451,596.62,646.8,0.7521,538.74,859.59,0.6185,529.02,769.02,0.3432,581.73,817.14,0.9212,612.29,785.87,0.8839,594.41,870.0,0.1313,611.86,823.11,0.1078,574.86,890.0,0.0122,610.73,877.02,0.0122
661,22.0333,35,502.19,253.9,619.28,497.92,0.5015,534.8,311.64,0.306,534.36,307.0,0.2674,542.09,303.47,0.0724,538.3,315.25,0.8317,571.94,306.54,0.3812,540.32,358.13,0.9752,576.6,339.97,0.9547,540.99,398.88,0.8776,542.74,355.91,0.7404,542.7,407.55,0.7026,523.36,336.93,0.5772,565.16,458.65,0.9234,592.61,451.31,0.903,547.62,511.31,0.5031,580.79,499.15,0.4403,555.67,551.46,0.1268,589.76,529.73,0.1149
661,22.0333,43,486.34,44.17,567.02,161.41,0.6755,530.63,81.49,0.8518,535.11,76.38,0.8836,530.53,76.54,0.3434,552.04,75.58,0.8921,540.89,76.6,0.0557,561.59,96.71,0.9421,548.29,92.82,0.8883,535.79,134.26,0.8336,523.55,122.46,0.5176,495.22,134.83,0.7396,495.99,129.39,0.4853,551.01,161.32,0.6273,540.62,156.42,0.5339,511.74,174.72,0.1577,504.98,170.13,0.0901,503.99,189.04,0.0408,499.62,183.03,0.0273
661,22.0333,18,570.11,1.96,652.05,135.77,0.4864,589.43,36.28,0.9476,594.08,29.83,0.9642,584.78,31.23,0.8035,607.68,24.95,0.9082,581.63,28.42,0.2538,628.59,44.33,0.9875,579.14,48.31,0.9316,643.66,84.22,0.9415,576.13,87.66,0.4776,624.55,106.31,0.8438,586.88,102.77,0.3969,629.38,115.64,0.8591,595.91,116.69,0.7186,631.49,146.15,0.3251,589.4,147.08,0.1494,635.6,174.02,0.085,596.85,174.19,0.0426
661,22.0333,44,544.85,76.41,669.07,270.75,0.7059,563.25,125.05,0.703,566.86,119.54,0.8135,564.31,119.4,0.1414,584.59,115.89,0.8927,580.78,115.71,0.023,614.29,137.08,0.967,587.51,133.06,0.8054,631.97,190.24,0.9405,590.47,177.23,0.3609,588.82,216.97,0.8531,571.59,201.61,0.3436,618.28,225.33,0.8924,598.75,220.88,0.7631,599.2,279.78,0.4384,573.96,275.34,0.192,610.15,311.14,0.1072,581.22,303.03,0.0489
662,22.0667,38,450.86,391.8,672.11,887.34,0.8584,462.82,519.01,0.3159,461.23,505.2,0.431,475.66,500.17,0.0176,487.67,505.18,0.9876,543.5,488.88,0.1905,546.79,613.4,0.9972,588.12,551.11,0.9858,575.0,774.59,0.9451,596.62,646.8,0.7521,538.74,859.59,0.6185,529.02,769.02,0.3432,581.73,817.14,0.9212,612.29,785.87,0.8839,594.41,870.0,0.1313,611.86,823.11,0.1078,574.86,890.0,0.0122,610.73,877.02,0.0122
662,22.0667,35,501.69,253.77,619.36,498.92,0.5015,534.8,311.64,0.306,534.36,307.0,0.2674,542.09,303.47,0.0724,538.3,315.25,0.8317,571.94,306.54,0.3812,540.32,358.13,0.9752,576.6,339.97,0.9547,540.99,398.88,0.8776,542.74,355.91,0.7404,542.7,407.55,0.7026,523.36,336.93,0.5772,565.16,458.65,0.9234,592.61,451.31,0.903,547.62,511.31,0.5031,580.79,499.15,0.4403,555.67,551.46,0.1268,589.76,529.73,0.1149
662,22.0667,43,485.77,43.98,566.94,159.15,0.6755,530.63,81.49,0.8518,535.11,76.38,0.8836,530.53,76.54,0.3434,552.04,75.58,0.8921,540.89,76.6,0.0557,561.59,96.71,0.9421,548.29,92.82,0.8883,535.79,134.26,0.8336,523.55,122.46,0.5176,495.22,134.83,0.7396,495.99,129.39,0.4853,551.01,161.32,0.6273,540.62,156.42,0.5339,511.74,174.72,0.1577,504.98,170.13,0.0901,503.99,189.04,0.0408,499.62,183.03,0.0273
662,22.0667,18,570.44,2.15,651.35,133.75,0.4864,589.43,36.28,0.9476,594.08,29.83,0.9642,584.78,31.23,0.8035,607.68,24.95,0.9082,581.63,28.42,0.2538,628.59,44.33,0.9875,579.14,48.31,0.9316,643.66,84.22,0.9415,576.13,87.66,0.4776,624.55,106.31,0.8438,586.88,102.77,0.3969,629.38,115.64,0.8591,595.91,116.69,0.7186,631.49,146.15,0.3251,589.4,147.08,0.1494,635.6,174.02,0.085,596.85,174.19,0.0426
662,22.0667,44,546.3,76.4,667.7,271.15,0.7059,563.25,125.05,0.703,566.86,119.54,0.8135,564.31,119.4,0.1414,584.59,115.89,0.8927,580.78,115.71,0.023,614.29,137.08,0.967,587.51,133.06,0.8054,631.97,190.24,0.9405,590.47,177.23,0.3609,588.82,216.97,0.8531,571.59,201.61,0.3436,618.28,225.33,0.8924,598.75,220.88,0.7631,599.2,279.78,0.4384,573.96,275.34,0.192,610.15,311.14,0.1072,581.22,303.03,0.0489
663,22.1,38,446.45,395.96,669.4,887.96,0.8584,462.82,519.01,0.3159,461.23,505.2,0.431,475.66,500.17,0.0176,487.67,505.18,0.9876,543.5,488.88,0.1905,546.79,613.4,0.9972,588.12,551.11,0.9858,575.0,774.59,0.9451,596.62,646.8,0.7521,538.74,859.59,0.6185,529.02,769.02,0.3432,581.73,817.14,0.9212,612.29,785.87,0.8839,594.41,870.0,0.1313,611.86,823.11,0.1078,574.86,890.0,0.0122,610.73,877.02,0.0122
663,22.1,35,501.52,253.73,619.41,499.27,0.5015,534.8,311.64,0.306,534.36,307.0,0.2674,542.09,303.47,0.0724,538.3,315.25,0.8317,571.94,306.54,0.3812,540.32,358.13,0.9752,576.6,339.97,0.9547,540.99,398.88,0.8776,542.74,355.91,0.7404,542.7,407.55,0.7026,523.36,336.93,0.5772,565.16,458.65,0.9234,592.61,451.31,0.903,547.62,511.31,0.5031,580.79,499.15,0.4403,555.67,551.46,0.1268,589.76,529.73,0.1149
663,22.1,43,485.04,43.92,567.48,158.43,0.6755,530.63,81.49,0.8518,535.11,76.38,0.8836,530.53,76.54,0.3434,552.04,75.58,0.8921,540.89,76.6,0.0557,561.59,96.71,0.9421,548.29,92.82,0.8883,535.79,134.26,0.8336,523.55,122.46,0.5176,495.22,134.83,0.7396,495.99,129.39,0.4853,551.01,161.32,0.6273,540.62,156.42,0.5339,511.74,174.72,0.1577,504.98,170.13,0.0901,503.99,189.04,0.0408,499.62,183.03,0.0273
663,22.1,18,570.46,2.22,651.21,133.05,0.4864,589.43,36.28,0.9476,594.08,29.83,0.9642,584.78,31.23,0.8035,607.68,24.95,0.9082,581.63,28.42,0.2538,628.59,44.33,0.9875,579.14,48.31,0.9316,643.66,84.22,0.9415,576.13,87.66,0.4776,624.55,106.31,0.8438,586.88,102.77,0.3969,629.38,115.64,0.8591,595.91,116.69,0.7186,631.49,146.15,0.3251,589.4,147.08,0.1494,635.6,174.02,0.085,596.85,174.19,0.0426
663,22.1,44,547.47,76.4,666.54,271.19,0.7059,563.25,125.05,0.703,566.86,119.54,0.8135,564.31,119.4,0.1414,584.59,115.89,0.8927,580.78,115.71,0.023,614.29,137.08,0.967,587.51,133.06,0.8054,631.97,190.24,0.9405,590.47,177.23,0.3609,588.82,216.97,0.8531,571.59,201.61,0.3436,618.28,225.33,0.8924,598.75,220.88,0.7631,599.2,279.78,0.4384,573.96,275.34,0.192,610.15,311.14,0.1072,581.22,303.03,0.0489
664,22.1333,38,443.04,398.02,668.64,888.18,0.8626,459.78,519.87,0.3323,457.8,505.79,0.4508,472.31,500.94,0.0191,483.96,505.31,0.9873,539.33,489.29,0.1886,545.01,614.8,0.9971,586.65,552.81,0.9847,576.2,776.13,0.9445,599.68,649.32,0.7391,540.24,857.83,0.6312,533.49,770.23,0.3458,584.29,814.55,0.9175,614.48,783.7,0.876,601.69,869.52,0.137,615.5,822.9,0.1105,586.87,890.0,0.013,615.52,878.25,0.0127
664,22.1333,35,500.4,253.55,619.59,502.22,0.5746,532.51,314.23,0.5114,533.28,309.05,0.4542,537.74,305.45,0.1466,541.66,314.74,0.8763,562.21,305.53,0.3975,557.82,361.9,0.9845,559.45,333.05,0.978,559.13,421.26,0.9147,518.33,339.6,0.8673,553.6,470.21,0.7694,519.22,325.39,0.7347,581.22,455.52,0.9519,584.13,444.39,0.9472,566.54,508.12,0.5718,566.49,494.85,0.5496,578.63,548.13,0.15,580.79,529.73,0.1518
