frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
1096,36.5333,59,246.24,173.96,376.67,606.9,0.6365,351.24,227.07,0.4183,346.03,216.2,0.0611,349.72,218.42,0.623,304.34,207.61,0.2814,335.9,217.82,0.9776,264.89,248.88,0.9256,332.06,265.07,0.9962,254.19,301.33,0.2277,364.19,309.45,0.9479,303.43,326.17,0.0979,387.98,307.46,0.6564,248.64,395.74,0.9748,292.48,404.2,0.9939,264.81,483.53,0.9747,300.3,497.44,0.9935,264.44,568.72,0.9555,296.36,585.85,0.9797
1096,36.5333,60,0.0,16.46,44.95,191.84,0.343,7.22,41.7,0.0304,6.41,37.53,0.0116,7.03,36.97,0.0307,0.43,39.93,0.0791,11.94,38.17,0.3574,3.04,65.67,0.3804,22.44,61.97,0.7045,10.98,101.94,0.0853,37.87,95.79,0.5141,12.51,122.33,0.0494,36.57,117.86,0.2358,12.4,137.34,0.5216,26.01,135.5,0.7066,16.66,188.51,0.203,30.61,186.59,0.382,19.57,235.96,0.1365,30.32,232.67,0.2344
1097,36.5667,20,570.08,192.3,695.93,442.22,0.7383,640.19,229.45,0.9107,649.42,221.77,0.902,641.67,220.16,0.534,679.66,225.36,0.8429,658.96,219.86,0.1025,695.52,280.51,0.9417,654.31,261.82,0.8911,680.77,356.53,0.9032,625.26,304.79,0.7346,613.38,369.99,0.907,602.89,317.87,0.7707,663.31,419.27,0.7732,634.47,405.6,0.7053,627.4,487.16,0.2348,603.24,468.78,0.1706,638.82,526.43,0.0336,618.79,506.95,0.0282
1097,36.5667,4,100.5,255.81,256.06,701.26,0.8551,223.95,320.8,0.5152,218.8,310.37,0.0567,221.84,312.57,0.6944,178.14,303.87,0.1265,200.86,313.28,0.9686,142.97,345.98,0.93,179.2,367.03,0.9975,113.12,419.13,0.4611,178.94,455.77,0.9865,151.49,469.01,0.3657,203.58,517.8,0.9312,141.15,485.62,0.9875,166.0,498.35,0.9975,167.23,560.37,0.9842,187.6,576.63,0.9967,166.6,652.47,0.9583,187.4,674.42,0.9833
1097,36.5667,49,19.45,96.59,128.0,260.24,0.7551,91.32,139.08,0.8696,91.03,132.85,0.2482,88.45,132.88,0.9186,82.57,130.59,0.0267,70.77,130.31,0.916,72.36,153.29,0.9197,42.11,160.24,0.986,80.14,195.54,0.6376,34.59,220.24,0.9782,112.39,203.13,0.5995,77.89,239.93,0.9278,63.33,245.86,0.7598,41.24,252.35,0.8816,95.35,287.12,0.0953,65.56,292.78,0.2321,92.47,303.0,0.0143,57.58,314.09,0.0307
1097,36.5667,55,182.66,0.0,262.62,177.89,0.7903,243.64,21.7,0.1196,239.92,16.15,0.0151,241.21,16.71,0.1947,213.48,17.66,0.1748,235.16,19.24,0.9538,199.14,46.82,0.9391,239.63,48.69,0.9899,191.37,88.08,0.437,250.8,89.23,0.9493,200.62,107.59,0.1935,254.21,107.54,0.6832,206.08,128.47,0.9127,232.52,129.68,0.9631,210.43,186.58,0.3767,233.71,186.91,0.6223,211.44,219.73,0.1031,228.39,222.44,0.1931
1097,36.5667,53,146.27,0.31,193.79,169.61,0.4513,179.82,15.87,0.1695,177.31,11.78,0.0409,177.86,12.13,0.2249,161.91,12.72,0.0938,172.6,13.46,0.7455,154.88,31.61,0.7128,174.4,32.8,0.9059,157.18,56.73,0.2221,183.37,58.01,0.7464,162.58,57.68,0.1531,185.75,57.8,0.4814,161.36,88.26,0.7711,174.31,89.41,0.8716,167.3,132.72,0.5583,177.12,133.34,0.7305,168.71,169.5,0.403,173.26,171.08,0.54
1097,36.5667,29,315.14,281.41,489.94,725.91,0.8168,399.92,328.79,0.0944,396.07,319.38,0.0111,397.74,319.59,0.1421,360.62,322.94,0.3175,393.63,326.4,0.9697,340.62,373.34,0.9676,406.56,372.71,0.9975,344.38,413.1,0.4603,456.75,384.66,0.9687,374.33,417.56,0.1694,466.33,360.9,0.72,343.82,507.68,0.9947,386.24,509.65,0.9986,365.89,597.21,0.9877,400.49,602.43,0.9966,380.0,680.66,0.9607,410.39,690.7,0.9819
1097,36.5667,59,245.49,173.81,377.69,606.91,0.6365,351.24,227.07,0.4183,346.03,216.2,0.0611,349.72,218.42,0.623,304.34,207.61,0.2814,335.9,217.82,0.9776,264.89,248.88,0.9256,332.06,265.07,0.9962,254.19,301.33,0.2277,364.19,309.45,0.9479,303.43,326.17,0.0979,387.98,307.46,0.6564,248.64,395.74,0.9748,292.48,404.2,0.9939,264.81,483.53,0.9747,300.3,497.44,0.9935,264.44,568.72,0.9555,296.36,585.85,0.9797
1097,36.5667,60,0.0,16.46,44.95,191.84,0.343,7.22,41.7,0.0304,6.41,37.53,0.0116,7.03,36.97,0.0307,0.43,39.93,0.0791,11.94,38.17,0.3574,3.04,65.67,0.3804,22.44,61.97,0.7045,10.98,101.94,0.0853,37.87,95.79,0.5141,12.51,122.33,0.0494,36.57,117.86,0.2358,12.4,137.34,0.5216,26.01,135.5,0.7066,16.66,188.51,0.203,30.61,186.59,0.382,19.57,235.96,0.1365,30.32,232.67,0.2344
1098,36.6,20,573.57,189.44,697.7,439.68,0.7996,637.05,227.45,0.923,643.41,219.45,0.9263,637.38,218.56,0.541,671.23,217.05,0.914,656.15,215.24,0.1237,692.79,268.25,0.9733,656.51,251.9,0.9111,683.4,351.72,0.9394,631.59,305.41,0.6871,622.5,371.77,0.9176,604.87,329.01,0.696,658.42,404.65,0.8656,632.92,392.26,0.7689,637.6,489.74,0.2794,613.35,474.31,0.1666,652.11,528.5,0.0355,625.62,516.83,0.0249
1098,36.6,4,100.0,258.52,255.07,702.53,0.8516,224.95,322.82,0.5749,219.89,312.51,0.0629,223.27,314.4,0.7589,179.15,304.43,0.1047,200.55,313.5,0.9697,139.58,341.21,0.9136,179.72,367.84,0.9979,117.55,405.61,0.3306,181.88,453.66,0.9873,155.92,449.28,0.2355,214.02,519.79,0.9111,142.02,480.33,0.9898,168.72,495.65,0.9984,166.72,562.11,0.9857,189.15,579.22,0.9975,172.48,655.38,0.9652,190.08,673.33,0.9877
1098,36.6,49,15.32,96.11,123.68,260.05,0.7865,90.17,133.84,0.752,88.25,127.71,0.1043,87.6,128.48,0.8489,76.14,126.98,0.0147,73.26,128.6,0.917,67.26,152.21,0.8842,48.21,159.24,0.9853,78.44,200.65,0.5533,51.81,218.58,0.9834,105.69,205.95,0.5227,95.85,223.35,0.9395,56.52,244.49,0.7246,41.55,250.88,0.8823,100.49,277.56,0.0907,72.12,283.11,0.27,99.66,290.32,0.0151,61.91,300.49,0.0387
1098,36.6,55,182.94,0.0,262.78,177.96,0.7929,243.91,22.3,0.1423,240.49,16.76,0.0196,241.6,17.4,0.22,215.23,17.87,0.2074,236.41,19.72,0.9551,200.7,46.29,0.9474,240.6,48.5,0.9907,192.06,87.18,0.4642,250.96,88.94,0.9483,200.84,108.6,0.208,254.07,109.13,0.6818,206.29,127.56,0.9194,232.41,128.84,0.9649,210.19,185.94,0.4017,233.13,186.43,0.6363,210.97,220.02,0.113,227.72,222.85,0.2042
1098,36.6,53,146.84,0.21,194.07,168.44,0.5214,180.03,16.56,0.1768,177.49,12.55,0.0398,177.99,12.81,0.2505,161.17,13.5,0.1072,172.6,14.05,0.8169,153.63,32.65,0.7624,175.15,33.42,0.9381,155.37,58.35,0.2233,185.25,58.85,0.8048,161.46,62.73,0.1437,188.09,62.31,0.5209,160.68,88.16,0.7953,174.95,89.1,0.8969,166.4,131.97,0.5544,177.01,132.29,0.7491,167.29,168.21,0.391,172.67,169.51,0.5481
1098,36.6,29,314.6,283.5,487.6,724.29,0.8329,400.89,327.55,0.0794,395.46,317.97,0.0059,398.97,319.64,0.1329,356.05,321.39,0.1249,390.73,326.45,0.9603,339.28,369.34,0.952,404.27,369.21,0.9961,351.63,417.93,0.502,457.83,388.49,0.977,383.57,422.41,0.2436,459.15,366.03,0.8223,344.19,501.02,0.9932,387.56,502.93,0.9983,365.84,594.77,0.9863,407.43,599.96,0.9967,375.42,679.01,0.9504,414.93,691.47,0.9785
1098,36.6,59,240.8,182.81,369.58,606.01,0.3553,347.2,242.74,0.2074,341.0,234.45,0.0279,347.82,235.72,0.3191,305.97,227.08,0.0894,336.59,235.44,0.8358,272.79,258.91,0.6188,322.68,271.59,0.9692,263.5,323.74,0.1784,341.09,333.17,0.9129,314.63,355.89,0.1518,373.69,356.41,0.7148,258.6,392.99,0.882,291.33,400.43,0.9671,274.45,481.07,0.8909,300.53,490.8,0.9677,272.45,573.74,0.8387,295.2,585.7,0.919
1099,36.6333,20,575.41,188.35,697.85,438.65,0.7996,637.04,227.45,0.923,643.4,219.45,0.9263,637.38,218.56,0.541,671.23,217.05,0.9139,656.15,215.23,0.1237,692.79,268.25,0.9733,656.51,251.89,0.9112,683.4,351.75,0.9393,631.59,305.4,0.6874,622.49,371.78,0.9175,604.86,329.01,0.6961,658.41,404.66,0.8654,632.92,392.26,0.7688,637.55,489.71,0.2792,613.29,474.26,0.1666,652.06,528.45,0.0355,625.59,516.77,0.0249
1099,36.6333,4,99.81,259.53,254.69,703.01,0.8517,224.94,322.82,0.5748,219.89,312.51,0.0629,223.27,314.4,0.7589,179.15,304.43,0.1048,200.54,313.51,0.9697,139.58,341.21,0.9136,179.71,367.86,0.9979,117.5,405.59,0.3307,181.87,453.72,0.9873,155.84,449.17,0.2357,214.04,519.8,0.9111,142.03,480.32,0.9898,168.72,495.66,0.9984,166.74,562.11,0.9857,189.14,579.23,0.9975,172.49,655.35,0.9652,190.06,673.31,0.9877
1099,36.6333,49,13.87,95.93,121.94,259.96,0.7865,90.17,133.84,0.752,88.25,127.71,0.1043,87.6,128.48,0.8489,76.14,126.98,0.0147,73.26,128.6,0.917,67.26,152.21,0.8842,48.21,159.24,0.9853,78.44,200.65,0.5532,51.81,218.58,0.9834,105.69,205.95,0.5227,95.85,223.35,0.9395,56.52,244.48,0.7245,41.55,250.88,0.8823,100.49,277.54,0.0907,72.14,283.1,0.27,99.66,290.3,0.0151,61.93,300.48,0.0387
1099,36.6333,55,183.07,0.0,262.81,177.98,0.7929,243.91,22.3,0.1423,240.49,16.76,0.0196,241.6,17.4,0.22,215.23,17.87,0.2074,236.41,19.72,0.9551,200.7,46.29,0.9474,240.6,48.5,0.9907,192.06,87.18,0.4642,250.96,88.94,0.9483,200.84,108.6,0.208,254.07,109.13,0.6818,206.29,127.56,0.9194,232.41,128.84,0.9649,210.19,185.94,0.4017,233.13,186.43,0.6363,210.98,220.03,0.113,227.72,222.86,0.2042
1099,36.6333,53,147.06,0.17,194.18,168.02,0.5215,180.03,16.56,0.1768,177.49,12.55,0.0398,177.99,12.81,0.2505,161.17,13.5,0.1072,172.6,14.05,0.8169,153.63,32.65,0.7624,175.15,33.42,0.9381,155.37,58.35,0.2233,185.25,58.85,0.8048,161.46,62.73,0.1437,188.09,62.31,0.5209,160.68,88.16,0.7953,174.95,89.1,0.8969,166.4,131.97,0.5544,177.01,132.29,0.7492,167.28,168.21,0.391,172.68,169.51,0.5481
1099,36.6333,29,314.49,284.3,486.63,723.67,0.833,400.89,327.54,0.0793,395.46,317.96,0.0059,398.98,319.63,0.1331,356.01,321.39,0.1247,390.71,326.45,0.9604,339.23,369.33,0.9517,404.24,369.24,0.9961,351.62,417.92,0.4998,457.82,388.5,0.9769,383.66,422.54,0.2419,459.2,366.07,0.8217,344.22,501.0,0.9932,387.61,502.94,0.9983,365.84,594.77,0.9862,407.42,599.98,0.9967,375.42,679.0,0.9503,414.94,691.45,0.9785
1099,36.6333,59,239.08,186.28,366.33,605.67,0.3547,347.19,242.73,0.2072,340.98,234.44,0.0279,347.81,235.71,0.319,305.93,227.07,0.0893,336.57,235.44,0.8359,272.75,258.9,0.6185,322.66,271.6,0.9691,263.46,323.73,0.178,341.08,333.21,0.9128,314.63,355.91,0.1515,373.69,356.47,0.7144,258.59,393.0,0.8819,291.34,400.45,0.9671,274.43,481.07,0.8908,300.52,490.81,0.9676,272.44,573.72,0.8386,295.19,585.69,0.9189
1100,36.6667,20,576.55,187.95,697.43,438.21,0.7996,637.04,227.45,0.923,643.4,219.45,0.9263,637.38,218.56,0.541,671.23,217.05,0.9139,656.15,215.23,0.1237,692.79,268.25,0.9733,656.51,251.89,0.9112,683.4,351.75,0.9393,631.59,305.4,0.6874,622.49,371.78,0.9175,604.86,329.01,0.6961,658.41,404.66,0.8654,632.92,392.26,0.7688,637.55,489.71,0.2792,613.29,474.26,0.1666,652.06,528.45,0.0355,625.59,516.77,0.0249
1100,36.6667,4,99.73,259.9,254.55,703.18,0.8517,224.94,322.82,0.5748,219.89,312.51,0.0629,223.27,314.4,0.7589,179.15,304.43,0.1048,200.54,313.51,0.9697,139.58,341.21,0.9136,179.71,367.86,0.9979,117.5,405.59,0.3307,181.87,453.72,0.9873,155.84,449.17,0.2357,214.04,519.8,0.9111,142.03,480.32,0.9898,168.72,495.66,0.9984,166.74,562.11,0.9857,189.14,579.23,0.9975,172.49,655.35,0.9652,190.06,673.31,0.9877
1100,36.6667,49,13.43,95.88,121.2,259.92,0.7865,90.17,133.84,0.752,88.25,127.71,0.1043,87.6,128.48,0.8489,76.14,126.98,0.0147,73.26,128.6,0.917,67.26,152.21,0.8842,48.21,159.24,0.9853,78.44,200.65,0.5532,51.81,218.58,0.9834,105.69,205.95,0.5227,95.85,223.35,0.9395,56.52,244.48,0.7245,41.55,250.88,0.8823,100.49,277.54,0.0907,72.14,283.1,0.27,99.66,290.3,0.0151,61.93,300.48,0.0387
1100,36.6667,55,183.16,0.0,262.78,177.99,0.7929,243.91,22.3,0.1423,240.49,16.76,0.0196,241.6,17.4,0.22,215.23,17.87,0.2074,236.41,19.72,0.9551,200.7,46.29,0.9474,240.6,48.5,0.9907,192.06,87.18,0.4642,250.96,88.94,0.9483,200.84,108.6,0.208,254.07,109.13,0.6818,206.29,127.56,0.9194,232.41,128.84,0.9649,210.19,185.94,0.4017,233.13,186.43,0.6363,210.98,220.03,0.113,227.72,222.86,0.2042
1100,36.6667,53,147.14,0.15,194.23,167.88,0.5215,180.03,16.56,0.1768,177.49,12.55,0.0398,177.99,12.81,0.2505,161.17,13.5,0.1072,172.6,14.05,0.8169,153.63,32.65,0.7624,175.15,33.42,0.9381,155.37,58.35,0.2233,185.25,58.85,0.8048,161.46,62.73,0.1437,188.09,62.31,0.5209,160.68,88.16,0.7953,174.95,89.1,0.8969,166.4,131.97,0.5544,177.01,132.29,0.7492,167.28,168.21,0.391,172.68,169.51,0.5481
1100,36.6667,29,314.54,284.59,486.2,723.45,0.833,400.89,327.54,0.0793,395.46,317.96,0.0059,398.98,319.63,0.1331,356.01,321.39,0.1247,390.71,326.45,0.9604,339.23,369.33,0.9517,404.24,369.24,0.9961,351.62,417.92,0.4998,457.82,388.5,0.9769,383.66,422.54,0.2419,459.2,366.07,0.8217,344.22,501.0,0.9932,387.61,502.94,0.9983,365.84,594.77,0.9862,407.42,599.98,0.9967,375.42,679.0,0.9503,414.94,691.45,0.9785
1100,36.6667,59,238.53,187.57,365.01,605.54,0.3547,347.19,242.73,0.2072,340.98,234.44,0.0279,347.81,235.71,0.319,305.93,227.07,0.0893,336.57,235.44,0.8359,272.75,258.9,0.6185,322.66,271.6,0.9691,263.46,323.73,0.178,341.08,333.21,0.9128,314.63,355.91,0.1515,373.69,356.47,0.7144,258.59,393.0,0.8819,291.34,400.45,0.9671,274.43,481.07,0.8908,300.52,490.81,0.9676,272.44,573.72,0.8386,295.19,585.69,0.9189
1101,36.7,20,577.39,187.82,696.83,438.01,0.7996,637.04,227.45,0.923,643.4,219.45,0.9263,637.38,218.56,0.541,671.23,217.05,0.9139,656.15,215.23,0.1237,692.79,268.25,0.9733,656.51,251.89,0.9112,683.4,351.75,0.9393,631.59,305.4,0.6874,622.49,371.78,0.9175,604.86,329.01,0.6961,658.41,404.66,0.8654,632.92,392.26,0.7688,637.55,489.71,0.2792,613.29,474.26,0.1666,652.06,528.45,0.0355,625.59,516.77,0.0249
1101,36.7,4,99.7,260.02,254.5,703.24,0.8517,224.94,322.82,0.5748,219.89,312.51,0.0629,223.27,314.4,0.7589,179.15,304.43,0.1048,200.54,313.51,0.9697,139.58,341.21,0.9136,179.71,367.86,0.9979,117.5,405.59,0.3307,181.87,453.72,0.9873,155.84,449.17,0.2357,214.04,519.8,0.9111,142.03,480.32,0.9898,168.72,495.66,0.9984,166.74,562.11,0.9857,189.14,579.23,0.9975,172.49,655.35,0.9652,190.06,673.31,0.9877
1101,36.7,49,13.37,95.87,120.86,259.9,0.7865,90.17,133.84,0.752,88.25,127.71,0.1043,87.6,128.48,0.8489,76.14,126.98,0.0147,73.26,128.6,0.917,67.26,152.21,0.8842,48.21,159.24,0.9853,78.44,200.65,0.5532,51.81,218.58,0.9834,105.69,205.95,0.5227,95.85,223.35,0.9395,56.52,244.48,0.7245,41.55,250.88,0.8823,100.49,277.54,0.0907,72.14,283.1,0.27,99.66,290.3,0.0151,61.93,300.48,0.0387
1101,36.7,55,183.22,0.0,262.74,178.0,0.7929,243.91,22.3,0.1423,240.49,16.76,0.0196,241.6,17.4,0.22,215.23,17.87,0.2074,236.41,19.72,0.9551,200.7,46.29,0.9474,240.6,48.5,0.9907,192.06,87.18,0.4642,250.96,88.94,0.9483,200.84,108.6,0.208,254.07,109.13,0.6818,206.29,127.56,0.9194,232.41,128.84,0.9649,210.19,185.94,0.4017,233.13,186.43,0.6363,210.98,220.03,0.113,227.72,222.86,0.2042
1101,36.7,53,147.17,0.15,194.25,167.84,0.5215,180.03,16.56,0.1768,177.49,12.55,0.0398,177.99,12.81,0.2505,161.17,13.5,0.1072,172.6,14.05,0.8169,153.63,32.65,0.7624,175.15,33.42,0.9381,155.37,58.35,0.2233,185.25,58.85,0.8048,161.46,62.73,0.1437,188.09,62.31,0.5209,160.68,88.16,0.7953,174.95,89.1,0.8969,166.4,131.97,0.5544,177.01,132.29,0.7492,167.28,168.21,0.391,172.68,169.51,0.5481
1101,36.7,29,314.63,284.69,485.97,723.37,0.833,400.89,327.54,0.0793,395.46,317.96,0.0059,398.98,319.63,0.1331,356.01,321.39,0.1247,390.71,326.45,0.9604,339.23,369.33,0.9517,404.24,369.24,0.9961,351.62,417.92,0.4998,457.82,388.5,0.9769,383.66,422.54,0.2419,459.2,366.07,0.8217,344.22,501.0,0.9932,387.61,502.94,0.9983,365.84,594.77,0.9862,407.42,599.98,0.9967,375.42,679.0,0.9503,414.94,691.45,0.9785
1101,36.7,59,238.41,188.04,364.43,605.49,0.3547,347.19,242.73,0.2072,340.98,234.44,0.0279,347.81,235.71,0.319,305.93,227.07,0.0893,336.57,235.44,0.8359,272.75,258.9,0.6185,322.66,271.6,0.9691,263.46,323.73,0.178,341.08,333.21,0.9128,314.63,355.91,0.1515,373.69,356.47,0.7144,258.59,393.0,0.8819,291.34,400.45,0.9671,274.43,481.07,0.8908,300.52,490.81,0.9676,272.44,573.72,0.8386,295.19,585.69,0.9189
1102,36.7333,20,578.96,195.2,692.0,432.3,0.8046,635.45,225.99,0.8882,641.27,218.03,0.9015,635.4,217.49,0.4247,668.12,214.91,0.8948,653.79,214.07,0.0894,688.47,261.66,0.9705,656.03,248.84,0.8549,678.51,344.79,0.9472,634.44,304.82,0.5876,620.83,374.42,0.9228,608.8,324.9,0.63,656.92,398.08,0.8625,634.14,388.2,0.7187,646.11,480.58,0.2935,627.19,469.58,0.149,654.64,523.88,0.0392,633.44,515.07,0.024
1102,36.7333,4,100.0,257.6,255.07,701.43,0.8708,221.54,320.52,0.517,216.87,310.36,0.0617,218.92,312.69,0.6523,177.1,305.77,0.1695,199.3,315.28,0.9698,140.9,348.67,0.9579,182.62,368.53,0.9981,97.08,414.05,0.624,184.34,451.3,0.9886,118.22,458.66,0.497,205.24,515.13,0.9421,140.83,486.73,0.9924,167.88,498.5,0.9982,165.43,561.3,0.9884,187.34,575.95,0.9971,166.47,650.28,0.9627,186.5,672.23,0.9838
1102,36.7333,49,17.69,94.89,124.89,257.51,0.8065,88.39,132.7,0.8246,87.82,127.1,0.1649,85.43,127.11,0.8853,74.97,128.27,0.0325,71.75,127.94,0.9475,62.3,154.63,0.9284,56.53,158.54,0.9892,87.05,198.43,0.5854,80.1,209.04,0.9789,119.94,215.78,0.5253,119.33,218.91,0.9227,54.0,244.64,0.7462,47.68,249.19,0.8821,86.58,281.47,0.0914,75.41,285.52,0.2497,94.38,287.73,0.0154,73.86,295.18,0.036
1102,36.7333,55,182.74,0.0,262.78,178.96,0.764,248.09,21.53,0.1654,244.22,15.99,0.0186,245.5,16.73,0.2651,216.96,17.37,0.1663,237.74,19.49,0.9626,201.19,46.54,0.9503,240.06,49.42,0.9926,190.42,88.5,0.4711,250.41,90.98,0.9609,199.6,108.5,0.2236,255.63,109.25,0.7377,207.79,127.66,0.9303,232.63,129.51,0.9719,213.0,188.51,0.4349,232.61,189.29,0.6849,215.04,224.35,0.122,226.42,227.95,0.2292
1102,36.7333,53,146.38,0.63,193.23,167.14,0.5161,179.13,17.39,0.0967,176.85,13.5,0.0287,177.43,13.71,0.12,161.14,14.49,0.1764,173.81,15.08,0.7495,153.75,33.57,0.8391,177.0,34.3,0.9358,152.11,58.25,0.3712,185.74,58.99,0.771,157.16,67.89,0.208,187.42,68.0,0.4628,159.34,87.07,0.8869,175.32,87.78,0.9288,162.29,127.86,0.7077,177.53,128.08,0.8047,161.98,161.3,0.5386,175.48,162.34,0.6316
1102,36.7333,59,269.12,180.09,409.2,608.51,0.8461,349.86,232.64,0.4156,345.16,220.64,0.0613,348.51,222.32,0.5438,303.98,212.25,0.4393,337.35,221.35,0.98,268.49,252.34,0.9752,341.29,268.06,0.9979,277.77,301.62,0.4716,404.07,311.84,0.9663,347.74,316.38,0.2287,458.98,299.85,0.7535,257.33,395.13,0.9912,302.36,402.94,0.9971,268.9,479.76,0.9704,299.73,492.25,0.9894,276.02,569.82,0.9049,293.65,584.15,0.9441
1102,36.7333,60,0.0,15.6,50.32,214.78,0.3319,6.65,43.14,0.0685,6.27,37.67,0.0548,6.82,37.16,0.0274,2.33,38.68,0.334,17.02,37.27,0.1386,5.37,67.14,0.7166,28.41,64.17,0.5715,8.0,114.64,0.4649,38.28,111.94,0.2477,11.19,147.55,0.2531,34.43,144.87,0.1461,18.93,150.27,0.7102,34.27,148.81,0.647,20.55,209.29,0.3829,33.45,208.11,0.3092,26.38,248.35,0.172,33.08,245.51,0.142
1103,36.7667,20,579.59,198.06,690.07,430.07,0.8045,635.45,225.99,0.8882,641.27,218.03,0.9015,635.4,217.49,0.4247,668.12,214.91,0.8948,653.79,214.07,0.0894,688.47,261.67,0.9705,656.03,248.84,0.8549,678.51,344.79,0.9473,634.44,304.81,0.5876,620.82,374.42,0.9228,608.8,324.9,0.63,656.92,398.07,0.8625,634.14,388.18,0.7186,646.1,480.52,0.2936,627.16,469.51,0.149,654.67,523.79,0.0392,633.44,514.98,0.024
1103,36.7667,4,100.09,256.67,255.31,700.75,0.8708,221.53,320.52,0.5184,216.87,310.36,0.062,218.91,312.69,0.6535,177.14,305.79,0.169,199.27,315.28,0.9697,140.94,348.68,0.9578,182.59,368.51,0.998,97.13,414.1,0.6241,184.35,451.28,0.9886,118.23,458.73,0.4976,205.24,515.12,0.9422,140.87,486.7,0.9924,167.87,498.46,0.9982,165.45,561.3,0.9884,187.33,575.94,0.9971,166.46,650.32,0.9627,186.49,672.25,0.9838
1103,36.7667,49,19.19,94.53,126.59,256.59,0.8064,88.39,132.7,0.8246,87.82,127.1,0.1649,85.43,127.12,0.8853,74.97,128.27,0.0325,71.75,127.94,0.9475,62.3,154.63,0.9284,56.53,158.55,0.9892,87.05,198.43,0.5855,80.1,209.04,0.9789,119.94,215.78,0.5253,119.33,218.91,0.9227,54.0,244.64,0.7462,47.68,249.19,0.8821,86.57,281.46,0.0914,75.4,285.51,0.2497,94.37,287.71,0.0154,73.85,295.16,0.036
1103,36.7667,55,182.54,0.0,262.82,179.33,0.7637,248.09,21.53,0.1653,244.22,15.99,0.0186,245.5,16.73,0.265,216.96,17.37,0.1663,237.74,19.49,0.9625,201.19,46.54,0.9503,240.06,49.42,0.9926,190.42,88.5,0.4711,250.41,90.98,0.9609,199.59,108.5,0.2236,255.63,109.25,0.7376,207.79,127.66,0.9303,232.63,129.51,0.9719,213.0,188.5,0.4351,232.61,189.28,0.685,215.04,224.34,0.1222,226.42,227.95,0.2294
1103,36.7667,53,146.05,0.81,192.88,166.89,0.5158,179.13,17.39,0.0966,176.85,13.5,0.0287,177.44,13.71,0.1199,161.14,14.49,0.1764,173.82,15.08,0.7493,153.75,33.57,0.8391,177.0,34.3,0.9358,152.11,58.24,0.3712,185.73,58.99,0.7709,157.16,67.88,0.2081,187.42,68.0,0.4628,159.34,87.06,0.887,175.32,87.77,0.9288,162.29,127.85,0.708,177.52,128.06,0.8049,161.98,161.29,0.539,175.48,162.32,0.632
1103,36.7667,59,277.59,177.12,428.85,609.61,0.8461,349.85,232.64,0.4143,345.16,220.65,0.061,348.49,222.31,0.5426,303.99,212.27,0.4388,337.34,221.34,0.9799,268.5,252.34,0.9752,341.29,268.0,0.9979,277.64,301.63,0.4708,404.04,311.76,0.9664,347.51,316.46,0.2279,458.98,299.86,0.7535,257.45,394.96,0.9913,302.49,402.76,0.9972,268.97,479.5,0.9712,299.88,491.95,0.9897,276.08,569.62,0.9077,293.87,583.92,0.9459
1103,36.7667,60,0.0,15.53,50.69,216.58,0.332,6.64,43.14,0.0685,6.26,37.68,0.0548,6.82,37.16,0.0274,2.33,38.68,0.3343,17.02,37.27,0.1386,5.37,67.14,0.7168,28.42,64.17,0.5717,8.0,114.63,0.4652,38.29,111.93,0.2477,11.18,147.54,0.2532,34.43,144.86,0.1461,18.93,150.26,0.7104,34.27,148.8,0.6472,20.54,209.28,0.3832,33.45,208.09,0.3093,26.38,248.34,0.1721,33.08,245.5,0.1421
1104,36.8,20,579.85,199.08,689.33,429.26,0.8045,635.45,225.99,0.8882,641.27,218.03,0.9015,635.4,217.49,0.4247,668.12,214.91,0.8948,653.79,214.07,0.0894,688.47,261.67,0.9705,656.03,248.84,0.8549,678.51,344.79,0.9473,634.44,304.81,0.5876,620.82,374.42,0.9228,608.8,324.9,0.63,656.92,398.07,0.8625,634.14,388.18,0.7186,646.1,480.52,0.2936,627.16,469.51,0.149,654.67,523.79,0.0392,633.44,514.98,0.024
1104,36.8,4,100.11,256.32,255.41,700.49,0.8708,221.53,320.52,0.5184,216.87,310.36,0.062,218.91,312.69,0.6535,177.14,305.79,0.169,199.27,315.28,0.9697,140.94,348.68,0.9578,182.59,368.51,0.998,97.13,414.1,0.6241,184.35,451.28,0.9886,118.23,458.73,0.4976,205.24,515.12,0.9422,140.87,486.7,0.9924,167.87,498.46,0.9982,165.45,561.3,0.9884,187.33,575.94,0.9971,166.46,650.32,0.9627,186.49,672.25,0.9838
